id_argument;form_repr;sem_restr;oblig;id_colloc;id_verb
733;Noun (nominative);одушевленный;0;241;11
734;брать;-;1;241;11
735;{Noun (accusative) / Noun part};-;0;241;11
736;Noun (nominative);лицо;0;242;11
737;Noun (nominative);лицо;0;243;11
738;Noun (nominative);лицо / транспорт;0;244;11
739;брать;;0;244;11
740;Noun (nominative);лицо;0;245;11
741;Noun (nominative);лицо;0;246;11
742;Noun (nominative);абстрактный;0;247;11
743;Noun (nominative);лицо;0;248;11
744;брать;;0;248;11
745;Noun (nominative);лицо;0;249;11
746;Noun (nominative);лицо;0;250;11
747;Noun (nominative);-;0;251;11
748;Noun (nominative);-;0;252;11
749;брать;;0;252;11
750;Noun (nominative);лицо;0;253;11
751;Noun (nominative);лицо;0;254;11
752;брать;;0;254;11
753;Noun (nominative);лицо;0;255;11
754;брать;;0;255;11
755;Noun (nominative);лицо;0;256;11
756;брать;;0;256;11
757;Noun (nominative);лицо;0;257;11
758;брать;;0;257;11
759;Noun (nominative);лицо;0;258;11
760;брать;;0;258;11
761;Noun (nominative);лицо;0;259;11
762;брать;;0;259;11
763;Noun (nominative);лицо;0;260;11
764;не;;0;260;11
765;Noun (nominative);лицо;0;261;11
766;Noun (nominative);лицо;0;262;11
767;брать;;0;262;11
768;Noun (nominative);лицо;0;263;11
769;брать;;0;263;11
770;Noun (nominative);абстрактный;0;264;11
771;брать;;0;264;11
772;Noun (nominative);лицо;0;265;11
773;брать;;0;265;11
774;Noun (nominative);лицо;0;266;11
775;брать;;0;266;11
776;Noun (nominative);лицо;0;267;11
777;брать;;0;267;11
778;Noun (nominative);лицо;0;268;11
779;брать;;0;268;11
780;Noun (nominative);лицо;0;269;11
781;брать;;0;269;11
782;Noun (nominative);лицо;0;270;11
783;брать;;0;270;11
784;Noun (nominative);лицо;0;271;11
785;Noun (nominative);лицо;0;272;11
786;брать;;0;272;11
787;Noun (nominative);лицо;0;273;11
788;брать;;0;273;11
789;Noun (nominative);лицо;0;274;11
790;брать;;0;274;11
791;Noun (nominative);лицо;0;275;11
792;брать;;0;275;11
793;Noun (nominative);лицо;0;276;11
794;брать;;0;276;11
795;Noun (nominative);лицо;0;278;11
796;брать;;1;278;11
797;{за + основу / в + основу} + Noun (genitive);-;0;278;11
798;Noun (accusative);-;0;278;11
799;Noun (nominative);одушевленный;0;279;12
800;бросать;-;1;279;12
801;Noun (accusative);-;0;279;12
802;Noun (nominative);одушевленный;0;280;12
803;бросать;-;1;280;12
804;Noun (accusative);-;0;280;12
805;{Adverb / Prep. откуда + Noun };-;0;280;12
806;Noun (dative);одушевленный;0;280;12
807;Noun (nominative);одушевленный;0;281;12
808;бросать;-;1;281;12
809;Noun (accusative);-;0;281;12
810;{Adverb / Prep. куда + Noun };-;0;281;12
811;Noun (nominative);одушевленный;0;282;12
812;бросать;-;1;282;12
813;Noun (accusative);-;0;282;12
814;Noun (dative);одушевленный;0;282;12
815;Noun (nominative);одушевленный;0;283;12
816;бросать;-;1;283;12
817;Noun (instrumental);-;0;283;12
818;в + Noun (accusative);-;0;283;12
819;Noun (nominative);одушевленный;0;284;12
820;бросать;-;1;284;12
821;Noun (accusative);-;0;284;12
822;Noun (nominative);одушевленный;0;285;12
823;бросать;-;1;285;12
824;Noun (accusative);-;0;285;12
825;{Adverb / Prep. куда + Noun };-;0;285;12
826;Noun (nominative);одушевленный;0;286;12
827;бросать;-;1;286;12
828;Noun (accusative);-;0;286;12
829;{Adverb / Prep. где + Noun };-;0;286;12
830;Noun (nominative);лицо / транспортное средство;0;287;12
831;бросать;-;1;287;12
832;Noun (accusative);-;0;287;12
833;Noun (nominative);лицо / транспортное средство;0;288;12
834;бросать;-;1;288;12
835;Noun (accusative);-;0;288;12
836;в + Noun (accusative);-;0;288;12
837;Noun (nominative);неодушевленный;0;289;12
838;бросать;-;1;289;12
839;Noun (accusative);абстрактный;0;289;12
840;Noun (nominative);неодушевленный;0;290;12
841;бросать;-;1;290;12
842;Noun (accusative);абстрактный;0;290;12
843;на + Noun (accusative);-;0;290;12
844;Noun (nominative);одушевленный;0;291;12
845;бросать;-;1;291;12
846;Noun (accusative);абстрактный;0;291;12
847;{Adverb / Prep. куда + Noun };-;0;291;12
848;Noun (nominative);лицо;0;292;12
849;бросать;-;1;292;12
850;Noun (accusative);-;0;292;12
851;Noun (nominative);лицо;0;293;12
852;бросать;-;1;293;12
853;Verb (infinitive);-;0;293;12
854;Noun (nominative);лицо;0;294;12
855;бросать;-;1;294;12
856;Noun (accusative);-;0;294;12
857;Noun (nominative);лицо;0;295;12
858;бросать;-;1;295;12
859;Noun (accusative);лицо;0;295;12
860;{Adverb / Prep. куда + Noun };-;0;295;12
861;Noun (nominative);лицо / организация;0;296;12
862;бросать;-;1;296;12
863;Noun (accusative);-;0;296;12
864;на + Noun (accusative);-;0;296;12
865;Noun (nominative);лицо;0;297;12
866;бросать;-;1;297;12
867;Noun (accusative);-;0;297;12
868;Noun (nominative);лицо;0;298;12
869;бросать;-;1;298;12
870;«CL»;пропозиция;0;298;12
871;Noun (nominative);лицо;0;299;12
872;бросать;-;1;299;12
873;{Noun (accusative) / «CL»};-;0;299;12
874;Noun (dative);лицо;0;299;12
875;Noun (nominative);лицо;0;300;12
876;бросать;-;1;300;12
877;Noun (accusative);-;0;300;12
878;Noun (dative);лицо;0;300;12
879;в + Noun (accusative);-;0;300;12
880;Noun (accusative);-;0;301;12
881;Noun (accusative);-;0;302;12
882;бросать;-;0;302;12
883;Noun (accusative);-;0;303;12
884;бросать;-;0;303;12
885;Noun (accusative);-;0;304;12
886;бросать;-;0;304;12
887;Prep. куда + Noun ;-;0;304;12
888;Noun (accusative);одушевленный;0;305;12
889;бросать;-;0;305;12
890;Noun (accusative);одушевленный;0;306;12
891;бросать;-;0;306;12
892;от + Noun (genitive);-;0;306;12
893;Noun (nominative);лицо;0;307;12
894;Noun (nominative);лицо;0;308;12
895;Noun (nominative);лицо;0;309;12
896;Noun (nominative);лицо;0;310;12
897;бросать;;0;310;12
898;Noun (nominative);лицо;0;311;12
899;бросать;;0;311;12
900;Noun (nominative);лицо;0;312;12
901;Noun (nominative);лицо;0;313;12
902;Noun (nominative);лицо;0;314;12
903;бросать;;0;314;12
904;Noun (nominative);лицо;0;315;12
905;Noun (nominative);-;0;316;12
906;бросать;;0;316;12
907;Noun (nominative);-;0;317;12
908;бросать;;0;317;12
909;Noun (nominative);одушевленный;0;318;13
910;будить;-;1;318;13
911;Noun (accusative);одушевленный;0;318;13
912;Noun (nominative);неодушевленный;0;319;13
913;будить;-;1;319;13
914;Noun (accusative);одушевленный;0;319;13
915;Noun (nominative);лицо;0;320;13
916;будить;-;1;320;13
917;Noun (accusative);абстрактный;0;320;13
918;Noun (nominative);лицо;0;321;13
919;будить;-;1;321;13
920;Noun (accusative);абстрактный;0;321;13
921;у + Noun (genitive);лицо;0;321;13
922;Noun (nominative);лицо;0;322;13
923;будить;-;1;322;13
924;Noun (accusative);абстрактный;0;322;13
925;в + Noun loc;лицо;0;322;13
926;Noun (nominative);лицо;0;323;14
927;быть;-;1;323;14
928;{Adverb / Prep. где + Noun };-;0;323;14
929;Noun (nominative);лицо;0;324;14
930;быть;-;1;324;14
931;Prep. + Noun ;одушевленный;0;324;14
932;Noun (nominative);лицо;0;325;14
933;быть;-;1;325;14
934;Noun (nominative);лицо;0;326;14
935;быть;-;1;326;14
936;{Adverb / Prep. где + Noun };-;0;326;14
937;Noun (nominative);лицо;0;327;14
938;быть;-;1;327;14
939;у + Noun (genitive);одушевленный;0;327;14
940;Noun (nominative);неодушевленный;0;328;14
941;быть;-;1;328;14
942;с + Noun (instrumental);одушевленный;0;328;14
943;{Noun (accusative) / у + Noun (genitive)};одушевленный;0;329;14
944;быть;-;1;329;14
945;Rel + CL;пропозиция;0;329;14
946;Noun (nominative);лицо;0;330;14
947;быть;-;1;330;14
948;Adverb ;-;0;330;14
949;Noun (nominative);лицо;0;331;14
950;быть;-;1;331;14
951;{A(nominative) / Abrev / Acomp};-;0;331;14
952;Noun (nominative);лицо;0;332;14
953;быть;-;1;332;14
954;A(instrumental);-;0;332;14
955;Noun (nominative);-;0;333;14
956;быть;-;1;333;14
957;Noun (nominative);лицо;0;334;14
958;быть;-;1;334;14
959;Prep. + Noun ;-;0;334;14
960;Noun ;лицо;0;335;14
961;Verb ;существование;0;335;14
962;A(genitive);абстрактный;0;335;14
963;"роста";-;1;335;14
964;Noun (nominative);лицо;0;336;14
965;быть;-;1;336;14
966;Noun (instrumental);-;0;336;14
967;Noun (nominative);лицо;0;337;14
968;оставить;-;1;337;14
969;Noun (accusative);неодушевленный;0;337;14
970;как;-;1;337;14
971;{есть / были};-;1;337;14
972;с + Noun (instrumental);-;0;338;14
973;быть;-;0;338;14
974;Noun (nominative);лицо;0;339;14
975;быть;-;1;339;14
976;быть;;0;340;14
977;Noun (dative);лицо;0;341;14
978;Noun (dative);лицо;0;342;14
979;быть;-;0;342;14
980;будет;-;1;343;14
981;с + Noun (genitive);лицо;0;343;14
982;должно;;0;346;14
983;быть;;0;347;14
984;была;;0;348;14
985;стало;;0;349;14
986;Noun (nominative);лицо;0;350;14
987;так;;0;352;14
988;Noun (nominative);одушевленный;0;354;14
989;будь;;0;355;14
990;Noun (nominative);лицо;0;357;15
991;варить;-;1;357;15
992;Noun (accusative);продукт питания;0;357;15
993;Noun (nominative);лицо;0;358;15
994;варить;-;1;358;15
995;Noun (accusative);продукт питания;0;358;15
996;в + Noun loc;контейнер;0;358;15
997;Noun (nominative);лицо;0;359;15
998;варить;-;1;359;15
999;Noun (accusative);продукт питания;0;359;15
1000;{в + Noun loc / на + Noun loc};-;0;359;15
1001;Noun (nominative);лицо;0;360;15
1002;варить;-;1;360;15
1003;Noun (nominative);лицо;0;361;15
1004;варить;-;1;361;15
1005;Noun (accusative);результат;0;361;15
1006;Noun (nominative);лицо / организация;0;362;15
1007;варить;-;1;362;15
1008;Noun (accusative);вещество;0;362;15
1009;Noun (nominative);лицо;0;363;15
1010;варить;-;1;363;15
1011;Noun (accusative);вещество;0;363;15
1012;из + Noun (genitive);-;0;363;15
1013;Noun (nominative);лицо;0;364;15
1014;варить;-;1;364;15
1015;Noun (accusative);результат;0;364;15
1016;из + Noun (genitive);неодушевленный;0;364;15
1017;Noun (nominative);лицо;0;365;15
1018;варить;-;1;365;15
1019;Noun (accusative);вещество;0;365;15
1020;в + Noun loc;контейнер;0;365;15
1021;Noun (nominative);лицо;0;366;15
1022;варить;-;1;366;15
1023;Noun (accusative);пациенс / результат;0;366;15
1024;в + Noun loc;место;0;366;15
1025;Noun (nominative);лицо;0;367;15
1026;варить;-;1;367;15
1027;Noun (accusative);пациенс / результат;0;367;15
1028;{в + Noun loc / на + Noun loc};инструмент-место;0;367;15
1029;Noun (nominative);лицо;0;368;15
1030;варить;-;1;368;15
1031;Noun (accusative);неодушевленный;0;368;15
1032;Noun (nominative);лицо;0;369;15
1033;варить;-;1;369;15
1034;Noun (accusative);результат;0;369;15
1035;на + Noun loc;-;0;369;15
1036;Noun (nominative);лицо;0;370;15
1037;варить;-;1;370;15
1038;Noun (accusative);неодушевленный;0;370;15
1039;Noun (instrumental);-;0;370;15
1040;Noun (nominative);часть тела;0;371;15
1041;варить;-;1;371;15
1042;Noun (nominative);лицо;0;373;16
1043;везти;-;1;373;16
1044;Noun (accusative);-;0;373;16
1045;Noun (nominative);лицо;0;374;16
1046;везти;-;1;374;16
1047;Noun (accusative);-;0;374;16
1048;{Adverb / Prep. откуда + Noun };-;0;374;16
1049;Noun (nominative);лицо;0;375;16
1050;везти;-;1;375;16
1051;Noun (accusative);-;0;375;16
1052;{Adverb / Prep. куда + Noun };-;0;375;16
1053;Noun (nominative);лицо;0;376;16
1054;везти;-;1;376;16
1055;Noun (accusative);-;0;376;16
1056;Prep. траект + Noun ;-;0;376;16
1057;Noun (nominative);лицо;0;377;16
1058;везти;-;1;377;16
1059;Noun (accusative);-;0;377;16
1060;Noun (dative);одушевленный;0;377;16
1061;Noun (nominative);лицо;0;378;16
1062;везти;-;1;378;16
1063;Noun (accusative);-;0;378;16
1064;на + Noun (accusative);-;0;378;16
1065;Noun (nominative);лицо;0;379;16
1066;везти;-;1;379;16
1067;Noun (accusative);-;0;379;16
1068;Noun (instrumental);транспортное средство;0;379;16
1069;Noun (nominative);лицо;0;380;16
1070;везти;-;1;380;16
1071;Noun (accusative);-;0;380;16
1072;{в + Noun loc / на + Noun loc};-;0;380;16
1073;Noun (nominative);лицо;0;381;16
1074;везти;-;1;381;16
1075;Noun (accusative);-;0;381;16
1076;Verb (infinitive);-;0;381;16
1077;Noun (nominative);лицо;0;382;16
1078;везти;-;1;382;16
1079;Noun (accusative);-;0;382;16
1080;{в + Noun loc / на + Noun loc};-;0;382;16
1081;{Adverb / Prep. куда + Noun };-;0;382;16
1082;Noun (nominative);одушевленный: (группа; множество; совокупность);0;383;16
1083;везти;-;1;383;16
1084;Noun (accusative);-;0;383;16
1085;{в + Noun loc / на + Noun loc};-;0;383;16
1086;Noun (nominative);лицо;0;384;16
1087;везти;-;1;384;16
1088;Noun (accusative);-;0;384;16
1089;Prep. траект + Noun ;-;0;384;16
1090;{Adverb / Prep. куда + Noun };-;0;384;16
1091;Noun (nominative);лицо;0;385;16
1092;везти;-;1;385;16
1093;Noun (accusative);-;0;385;16
1094;{Adverb / Prep. куда + Noun };-;0;385;16
1095;на + Noun (accusative);0;0;385;16
1096;Noun (nominative);транспортное средство;0;386;16
1097;везти;-;1;386;16
1098;Noun (accusative);-;0;386;16
1099;Noun (nominative);транспортное средство;0;387;16
1100;везти;-;1;387;16
1101;Noun (accusative);-;0;387;16
1102;{Adverb / Prep. откуда + Noun };-;0;387;16
1103;Noun (nominative);транспортное средство;0;388;16
1104;везти;-;1;388;16
1105;Noun (accusative);-;0;388;16
1106;{Adverb / Prep. куда + Noun };-;0;388;16
1107;Noun (nominative);транспортное средство;0;389;16
1108;везти;-;1;389;16
1109;Noun (accusative);-;0;389;16
1110;Prep. траект + Noun ;-;0;389;16
1111;Noun (nominative);транспортное средство;0;390;16
1112;везти;-;1;390;16
1113;Noun (accusative);-;0;390;16
1114;{в + Noun loc / на + Noun loc};-;0;390;16
1115;Noun (dative);лицо;0;391;16
1116;Noun (dative);лицо;0;392;16
1117;везти;-;0;392;16
1118;Noun (dative);лицо;0;393;16
1119;везти;-;0;393;16
1120;Noun (dative);лицо;0;394;16
1121;везти;-;0;394;16
1122;Noun (dative);лицо;0;395;16
1123;везти;-;0;395;16
1124;Noun (nominative);лицо;0;396;17
1125;верить;-;1;396;17
1126;Noun (dative);лицо;0;396;17
1127;Noun (nominative);лицо;0;397;17
1128;верить;-;1;397;17
1129;своим + Noun (dative);глаза / уши;0;397;17
1130;Noun (nominative);лицо;0;398;17
1131;верить;-;1;398;17
1132;что + CL;пропозиция;0;398;17
1133;Noun (nominative);лицо;0;399;17
